,Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim
1627,10001627,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,1,4,2,64
1628,10001628,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,172,1,3,8,120
1629,10001629,Tampa,Retired,Male,Primary_Plan,Agents,Coupe_2 Door,132,5,2,10,30
1630,10001630,Boston,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,194,2,4,8,116
1631,10001631,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,7,4,8,112
1632,10001632,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,146,1,2,2,77
1633,10001633,Denver,Medical Leave,Female,Premium_Plan,Agents,Sedan_4 Door,222,1,1,8,138
1634,10001634,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,7,1,2,90
1635,10001635,Boston,Employed,Female,Primary_Plan,Website,Coupe_2 Door,132,7,2,10,26
1636,10001636,Denver,Unemployed,Male,Premium_Plan,Direct Branch Contact,SUV,322,3,2,10,0
1637,10001637,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,142,1,1,2,56
1638,10001638,Tampa,Unemployed,Male,Primary_Plan,Agents,SUV,230,8,1,10,47
1639,10001639,Boston,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,208,2,1,10,13
1640,10001640,Indianapolis,Unemployed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,226,2,2,10,0
1641,10001641,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,1,10,4
1642,10001642,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,144,9,1,10,4
1643,10001643,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,172,2,1,8,129
1644,10001644,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,178,2,2,2,95
1645,10001645,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,Sports Car,220,1,4,5,103
1646,10001646,Tampa,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,122,9,1,10,34
1647,10001647,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,136,7,3,10,17
1648,10001648,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,7,3,10,30
1649,10001649,Tampa,Employed,Female,Premium_Plan,Website,SUV,392,3,4,10,13
1650,10001650,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,140,2,2,2,56
1651,10001651,Indianapolis,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,238,6,1,10,17
1652,10001652,Denver,Employed,Male,Premium_Plan,Website,Sedan_4 Door,238,1,4,10,0
1653,10001653,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,1,1,2,90
1654,10001654,Fairfield,Employed,Female,Primary_Plan,Website,Sedan_4 Door,144,4,3,2,64
1655,10001655,Indianapolis,Medical Leave,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,1,4,99
1656,10001656,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,184,3,3,2,90
1657,10001657,Denver,Employed,Female,Primary_Plan,Agents,SUV,234,2,3,10,22
1658,10001658,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,130,3,2,10,0
1659,10001659,Tampa,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,128,2,2,10,39
1660,10001660,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,9,1,10,22
1661,10001661,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,214,1,2,10,39
1662,10001662,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,158,7,3,10,39
1663,10001663,Tampa,Unemployed,Male,Primary_Plan,Website,Coupe_2 Door,142,5,1,8,116
1664,10001664,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,128,6,3,8,103
1665,10001665,Denver,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,188,6,3,10,9
1666,10001666,Denver,Employed,Female,Primary_Plan,Website,Sports Car,226,1,1,4,43
1667,10001667,Boston,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,168,5,1,10,4
1668,10001668,Indianapolis,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,172,1,2,2,52
1669,10001669,Boston,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,154,6,1,10,47
1670,10001670,Boston,Unemployed,Male,Primary_Plan,Agents,Sports Car,220,1,1,5,150
1671,10001671,Denver,Unemployed,Female,Primary_Plan,Agents,Sports Car,212,1,1,4,43
1672,10001672,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,190,2,2,2,73
1673,10001673,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,3,2,2,73
1674,10001674,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,128,1,3,10,9
1675,10001675,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,3,2,2,90
1676,10001676,Indianapolis,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,174,1,4,2,69
1677,10001677,Denver,Unemployed,Female,Extended_Plan,Agents,SUV,250,1,1,10,26
1678,10001678,Boston,Medical Leave,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,188,5,1,2,69
1679,10001679,Boston,Employed,Male,Primary_Plan,Agents,Sports Car,218,4,2,4,99
1680,10001680,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,3,1,2,73
1681,10001681,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,144,6,2,10,0
1682,10001682,Tampa,Employed,Female,Extended_Plan,Agents,Sports Car,252,2,1,4,26
1683,10001683,Fairfield,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,180,1,2,10,4
1684,10001684,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,184,1,4,10,17
1685,10001685,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,3,2,64
1686,10001686,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,9,4,8,133
1687,10001687,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Luxurious_SUV,470,1,2,2,86
1688,10001688,Denver,Employed,Male,Primary_Plan,Website,Coupe_2 Door,126,1,3,2,64
1689,10001689,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,3,1,2,90
1690,10001690,Denver,Retired,Female,Primary_Plan,Direct Branch Contact,Sports Car,218,1,3,4,34
1691,10001691,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,4,2,86
1692,10001692,Fairfield,Employed,Male,Extended_Plan,Website,Sedan_4 Door,174,3,2,10,26
1693,10001693,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,128,3,3,2,86
1694,10001694,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,4,2,2,73
1695,10001695,Boston,Unemployed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,206,4,3,2,73
1696,10001696,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,2,1,2,69
1697,10001697,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,166,1,3,2,86
1698,10001698,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,138,8,2,8,142
1699,10001699,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,122,1,2,10,9
1700,10001700,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,132,2,3,2,86
1701,10001701,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,190,1,2,10,13
1702,10001702,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,3,1,2,56
1703,10001703,Indianapolis,Employed,Female,Primary_Plan,Website,Sedan_4 Door,134,3,3,2,73
1704,10001704,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,142,1,2,2,77
1705,10001705,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,126,1,1,10,0
1706,10001706,Boston,Employed,Female,Primary_Plan,Website,Sports Car,234,4,1,5,103
1707,10001707,Boston,Unemployed,Female,Extended_Plan,Agents,Coupe_2 Door,182,3,1,8,108
1708,10001708,Fairfield,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,190,4,1,10,34
1709,10001709,Boston,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,2,1,4,99
1710,10001710,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,1,3,10,26
1711,10001711,Denver,Disabled,Female,Primary_Plan,Agents,SUV,238,2,2,10,47
1712,10001712,Fairfield,Unemployed,Female,Extended_Plan,Agents,Coupe_2 Door,160,2,1,10,26
1713,10001713,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,222,8,2,8,116
1714,10001714,Tampa,Disabled,Female,Primary_Plan,Direct Branch Contact,Luxirious_Car,392,1,1,4,17
1715,10001715,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,7,2,10,26
1716,10001716,Fairfield,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,166,8,1,2,90
1717,10001717,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,132,5,4,2,60
1718,10001718,Denver,Disabled,Male,Primary_Plan,Agents,Sedan_4 Door,140,1,1,8,142
1719,10001719,Tampa,Employed,Male,Premium_Plan,Website,Sedan_4 Door,226,3,1,8,146
1720,10001720,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,164,2,2,10,43
1721,10001721,Fairfield,Employed,Female,Extended_Plan,Agents,SUV,260,2,3,8,133
1722,10001722,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,2,4,99
1723,10001723,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,134,5,2,2,73
1724,10001724,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,190,8,2,2,73
1725,10001725,Tampa,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,208,2,1,10,22
1726,10001726,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,4,10,43
1727,10001727,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,3,10,0
1728,10001728,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,144,9,1,2,69
1729,10001729,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,220,8,2,4,99
1730,10001730,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,122,2,2,2,73
1731,10001731,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,2,3,10,34
1732,10001732,Denver,Employed,Female,Extended_Plan,Website,Coupe_2 Door,196,8,1,2,90
1733,10001733,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,144,9,1,2,69
1734,10001734,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,206,2,4,8,125
1735,10001735,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,228,8,3,2,69
1736,10001736,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,130,2,1,10,4
1737,10001737,Tampa,Retired,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,1,2,2,82
1738,10001738,Boston,Disabled,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,1,2,10,4
1739,10001739,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,178,7,1,8,129
1740,10001740,Denver,Employed,Female,Primary_Plan,Agents,SUV,208,1,1,2,95
1741,10001741,Boston,Disabled,Male,Primary_Plan,Customer_Call_Centre,SUV,234,1,1,8,142
1742,10001742,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,122,4,1,10,39
1743,10001743,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,146,1,1,2,73
1744,10001744,Denver,Employed,Female,Primary_Plan,Agents,SUV,218,1,1,2,69
1745,10001745,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,2,3,10,22
1746,10001746,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,164,8,1,10,9
1747,10001747,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,128,2,1,10,39
1748,10001748,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,140,3,4,10,0
1749,10001749,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,1,2,69
1750,10001750,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,142,1,2,10,9
1751,10001751,Tampa,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,182,6,1,8,112
1752,10001752,Tampa,Medical Leave,Female,Primary_Plan,Agents,Coupe_2 Door,148,4,1,10,34
1753,10001753,Boston,Employed,Female,Extended_Plan,Agents,SUV,254,1,4,10,9
1754,10001754,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,124,1,4,8,108
1755,10001755,Tampa,Employed,Male,Premium_Plan,Agents,Coupe_2 Door,238,2,1,8,108
1756,10001756,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,122,5,3,8,133
1757,10001757,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,208,2,1,2,73
1758,10001758,Boston,Employed,Male,Primary_Plan,Agents,Sports Car,214,9,2,5,125
1759,10001759,Boston,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,126,1,3,10,43
1760,10001760,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,140,3,1,2,64
1761,10001761,Boston,Disabled,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,3,1,2,95
1762,10001762,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,1,3,10,26
1763,10001763,Fairfield,Disabled,Male,Extended_Plan,Direct Branch Contact,SUV,252,2,2,10,4
1764,10001764,Boston,Employed,Female,Extended_Plan,Website,Sedan_4 Door,166,2,4,8,116
1765,10001765,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,124,1,2,2,95
1766,10001766,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,5,1,10,0
1767,10001767,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,5,4,10,34
1768,10001768,Tampa,Medical Leave,Male,Primary_Plan,Website,SUV,214,1,2,8,142
1769,10001769,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Luxirious_Car,366,2,1,4,13
1770,10001770,Fairfield,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,2,2,2,69
1771,10001771,Tampa,Disabled,Male,Primary_Plan,Website,Coupe_2 Door,128,8,1,10,17
1772,10001772,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,136,1,2,10,30
1773,10001773,Tampa,Unemployed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,184,3,1,10,17
1774,10001774,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,1,2,10,26
1775,10001775,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,9,1,10,0
1776,10001776,Denver,Disabled,Male,Primary_Plan,Customer_Call_Centre,SUV,222,5,2,2,52
1777,10001777,Denver,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,138,2,1,10,22
1778,10001778,Tampa,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,138,2,2,2,52
1779,10001779,Fairfield,Employed,Male,Extended_Plan,Website,Sports Car,248,1,3,2,64
1780,10001780,Boston,Employed,Male,Extended_Plan,Website,Sedan_4 Door,172,2,4,10,26
1781,10001781,Boston,Employed,Female,Primary_Plan,Website,Coupe_2 Door,128,1,4,8,112
1782,10001782,Boston,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,6,3,4,99
1783,10001783,Fairfield,Disabled,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,3,1,2,69
1784,10001784,Indianapolis,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,278,1,1,2,69
1785,10001785,Denver,Employed,Male,Primary_Plan,Website,SUV,226,1,1,10,26
1786,10001786,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,2,2,2,95
1787,10001787,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,1,2,10,22
1788,10001788,Denver,Disabled,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,2,1,2,73
1789,10001789,Boston,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,138,1,1,10,13
1790,10001790,Fairfield,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,7,1,8,129
1791,10001791,Denver,Employed,Female,Extended_Plan,Website,Sedan_4 Door,156,1,4,10,26
1792,10001792,Boston,Employed,Female,Extended_Plan,Website,SUV,278,1,1,2,60
1793,10001793,Boston,Retired,Female,Extended_Plan,Agents,SUV,250,5,1,2,73
1794,10001794,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,190,9,2,2,69
1795,10001795,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,124,1,1,2,77
1796,10001796,Denver,Employed,Female,Premium_Plan,Customer_Call_Centre,Luxirious_Car,536,2,3,2,86
1797,10001797,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,156,2,4,8,133
1798,10001798,Tampa,Employed,Male,Premium_Plan,Customer_Call_Centre,SUV,342,1,1,2,69
1799,10001799,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,162,2,2,4,99
1800,10001800,Tampa,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,134,2,1,2,56
1801,10001801,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,140,3,1,8,138
1802,10001802,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,164,3,3,2,52
1803,10001803,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,3,2,10,26
1804,10001804,Boston,Employed,Female,Primary_Plan,Agents,Sports Car,238,1,1,4,34
1805,10001805,Indianapolis,Retired,Male,Primary_Plan,Direct Branch Contact,SUV,202,2,1,10,13
1806,10001806,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,152,2,3,2,60
1807,10001807,Denver,Employed,Male,Primary_Plan,Agents,Luxurious_SUV,364,1,3,4,22
1808,10001808,Fairfield,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,212,6,2,10,43
1809,10001809,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,3,2,10,30
1810,10001810,Tampa,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,186,2,2,10,30
1811,10001811,Denver,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,230,8,1,2,52
1812,10001812,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,276,2,3,10,0
1813,10001813,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,3,1,8,133
1814,10001814,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,2,1,10,26
1815,10001815,Fairfield,Employed,Male,Extended_Plan,Agents,Sports Car,260,1,1,4,26
1816,10001816,Tampa,Disabled,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,5,2,2,86
1817,10001817,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,4,2,10,4
1818,10001818,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,2,3,2,52
1819,10001819,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Luxirious_Car,422,1,1,4,0
1820,10001820,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,2,4,2,52
1821,10001821,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Luxurious_SUV,384,7,1,4,0
1822,10001822,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,144,2,3,2,95
1823,10001823,Denver,Unemployed,Male,Primary_Plan,Website,Luxirious_Car,374,1,2,4,26
1824,10001824,Indianapolis,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,196,2,1,2,73
1825,10001825,Denver,Employed,Female,Primary_Plan,Website,Coupe_2 Door,148,9,2,2,77
1826,10001826,Indianapolis,Unemployed,Male,Primary_Plan,Website,Coupe_2 Door,142,3,4,10,13
1827,10001827,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,136,2,1,2,56
1828,10001828,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,198,1,1,8,112
1829,10001829,Fairfield,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,1,4,2,90
1830,10001830,Denver,Unemployed,Female,Primary_Plan,Website,Coupe_2 Door,130,1,3,2,56
1831,10001831,Boston,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,212,3,4,10,34
1832,10001832,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,130,2,3,2,95
1833,10001833,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,190,1,2,8,112
1834,10001834,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,258,1,1,2,82
1835,10001835,Boston,Disabled,Female,Primary_Plan,Website,Sedan_4 Door,126,2,4,10,13
1836,10001836,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,214,5,1,10,47
1837,10001837,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,3,2,10,26
1838,10001838,Indianapolis,Employed,Male,Primary_Plan,Agents,Sports Car,204,1,4,5,103
1839,10001839,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,6,2,10,13
1840,10001840,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,5,1,10,13
1841,10001841,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,122,1,3,2,82
1842,10001842,Boston,Unemployed,Male,Primary_Plan,Agents,SUV,200,1,1,2,64
1843,10001843,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,2,1,2,64
1844,10001844,Tampa,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,186,3,1,2,90
1845,10001845,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,226,7,3,10,0
1846,10001846,Fairfield,Medical Leave,Female,Extended_Plan,Agents,SUV,248,1,2,8,120
1847,10001847,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,198,2,2,10,17
1848,10001848,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,SUV,208,7,1,10,39
1849,10001849,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,128,4,3,10,13
1850,10001850,Fairfield,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,184,1,3,8,112
1851,10001851,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,128,3,1,8,146
1852,10001852,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,7,2,8,125
1853,10001853,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,3,1,10,13
1854,10001854,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,178,2,2,2,95
1855,10001855,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,214,7,3,10,17
1856,10001856,Indianapolis,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,2,1,8,129
1857,10001857,Tampa,Disabled,Female,Extended_Plan,Agents,Coupe_2 Door,168,6,1,10,4
1858,10001858,Fairfield,Employed,Male,Extended_Plan,Agents,Luxurious_SUV,470,2,3,4,34
1859,10001859,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,6,2,8,133
1860,10001860,Denver,Medical Leave,Female,Primary_Plan,Website,Sedan_4 Door,136,1,4,10,9
1861,10001861,Boston,Employed,Female,Primary_Plan,Agents,SUV,230,2,1,10,4
1862,10001862,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,226,1,1,10,30
