Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim,Churn
10001202,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,198,1,4,8,129,No
10001203,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,138,9,4,8,112,No
10001204,Denver,Retired,Female,Primary_Plan,Agents,SUV,212,3,1,8,108,Yes
10001205,Tampa,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,132,2,2,2,69,Yes
10001206,Denver,Employed,Male,Extended_Plan,Agents,Sports Car,272,1,2,4,150,Yes
10001207,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,2,8,26,No
10001208,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,144,9,1,2,69,Yes
10001209,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,2,3,2,52,No
10001210,Tampa,Unemployed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,136,2,1,8,34,No
10001211,Boston,Retired,Female,Extended_Plan,Website,Sedan_4 Door,192,1,4,8,26,No
10001212,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,140,3,1,2,86,No
10001213,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,5,2,8,9,No
10001214,Indianapolis,Employed,Female,Extended_Plan,Website,Sedan_4 Door,178,2,1,2,69,No
10001215,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,196,9,4,2,73,No
10001216,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,2,1,8,9,No
10001217,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,1,2,4,99,No
10001218,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,2,2,2,90,No
10001219,Boston,Employed,Female,Primary_Plan,Agents,SUV,200,2,1,8,47,No
10001220,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,238,3,1,8,0,No
10001221,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,6,2,8,30,No
10001222,Indianapolis,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,146,2,1,2,69,No
10001223,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,196,2,1,2,69,No
10001224,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,6,3,8,112,No
10001225,Boston,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,164,2,3,8,125,No
10001226,Boston,Unemployed,Female,Premium_Plan,Website,Coupe_2 Door,220,6,1,8,39,No
10001227,Tampa,Employed,Male,Primary_Plan,Website,Sedan_4 Door,132,2,2,2,95,No
10001228,Boston,Employed,Female,Primary_Plan,Website,Coupe_2 Door,132,7,2,8,26,Yes
10001229,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,122,9,1,2,64,No
10001230,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,278,1,1,2,69,Yes
10001231,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,224,7,1,2,90,No
10001232,Denver,Medical Leave,Female,Extended_Plan,Website,Coupe_2 Door,156,3,1,8,26,No
10001233,Boston,Employed,Female,Extended_Plan,Agents,SUV,248,2,1,2,56,No
10001234,Boston,Retired,Male,Primary_Plan,Website,Sports Car,234,9,1,2,73,Yes
10001235,Indianapolis,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,220,2,3,2,60,No
10001236,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,2,1,2,60,No
10001237,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,136,9,2,2,95,No
10001238,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,156,2,2,8,43,No
10001239,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,218,1,3,8,142,No
10001240,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Luxurious_SUV,444,4,1,2,90,No
10001241,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,128,2,2,8,43,Yes
10001242,Indianapolis,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,202,3,2,8,108,No
10001243,Indianapolis,Retired,Male,Extended_Plan,Agents,Sedan_4 Door,154,1,3,8,112,No
10001244,Tampa,Employed,Male,Extended_Plan,Website,SUV,260,4,2,8,43,No
10001245,Boston,Disabled,Female,Extended_Plan,Agents,Coupe_2 Door,168,6,1,8,4,Yes
10001246,Indianapolis,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,168,1,3,8,120,No
10001247,Boston,Unemployed,Female,Extended_Plan,Agents,SUV,260,1,3,8,47,No
10001248,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,122,1,2,2,69,Yes
10001249,Denver,Medical Leave,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,170,9,3,2,73,No
10001250,Indianapolis,Unemployed,Male,Extended_Plan,Agents,SUV,262,9,1,8,146,Yes
10001251,Fairfield,Retired,Female,Extended_Plan,Agents,Sports Car,278,1,1,4,13,Yes
10001252,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,9,2,2,56,No
10001253,Fairfield,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,148,2,2,2,73,No
10001254,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,3,2,2,90,No
10001255,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,2,2,2,69,Yes
10001256,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,180,1,2,8,108,No
10001257,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,164,1,2,8,120,No
10001258,Boston,Unemployed,Female,Premium_Plan,Agents,Sedan_4 Door,206,3,1,8,142,No
10001259,Denver,Employed,Female,Primary_Plan,Website,SUV,222,1,2,8,47,No
10001260,Fairfield,Disabled,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,1,3,8,133,No
10001261,Fairfield,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,140,2,3,2,60,No
10001262,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,SUV,206,1,3,8,47,No
10001263,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,214,1,2,4,99,No
10001264,Boston,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,144,7,3,2,86,No
10001265,Boston,Disabled,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,214,3,1,8,34,No
10001266,Tampa,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,198,2,1,8,116,No
10001267,Denver,Employed,Male,Primary_Plan,Website,SUV,206,1,2,8,26,Yes
10001268,Fairfield,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,144,3,4,2,95,No
10001269,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,180,1,1,8,13,No
10001270,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,9,1,8,116,No
10001271,Tampa,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,174,3,4,2,73,No
10001272,Denver,Disabled,Female,Extended_Plan,Agents,Coupe_2 Door,168,6,1,8,4,Yes
10001273,Indianapolis,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,186,5,1,8,30,No
10001274,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,5,1,8,129,No
10001275,Denver,Unemployed,Male,Premium_Plan,Website,SUV,306,1,2,8,108,Yes
10001276,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,132,1,2,8,43,No
10001277,Boston,Unemployed,Female,Primary_Plan,Agents,Coupe_2 Door,124,2,2,8,43,No
10001278,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,132,2,3,8,17,No
10001279,Indianapolis,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,228,6,1,8,9,No
10001280,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,228,1,3,8,13,No
10001281,Denver,Employed,Female,Premium_Plan,Website,Coupe_2 Door,216,3,1,8,129,No
10001282,Denver,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,180,2,1,8,120,No
10001283,Denver,Employed,Female,Extended_Plan,Agents,Luxurious_SUV,430,1,1,4,17,Yes
10001284,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,202,6,2,2,52,No
10001285,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,3,2,2,82,No
10001286,Denver,Employed,Male,Extended_Plan,Agents,Sports Car,272,1,2,4,150,Yes
10001287,Indianapolis,Employed,Female,Primary_Plan,Agents,SUV,204,1,3,8,142,No
10001288,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,224,1,1,8,133,No
10001289,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,142,2,2,8,120,No
10001290,Fairfield,Employed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,206,2,3,2,56,No
10001291,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,204,6,3,8,9,No
10001292,Denver,Employed,Female,Premium_Plan,Agents,Luxirious_Car,566,1,2,2,69,Yes
10001293,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,148,2,2,2,95,Yes
10001294,Denver,Unemployed,Male,Premium_Plan,Agents,SUV,338,1,4,8,133,No
10001295,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,4,8,103,No
10001296,Indianapolis,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,2,1,8,0,No
10001297,Denver,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,214,1,2,8,39,Yes
10001298,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,178,2,2,8,26,No
10001299,Tampa,Unemployed,Male,Primary_Plan,Agents,SUV,204,1,2,8,120,Yes
10001300,Denver,Employed,Female,Extended_Plan,Website,Luxurious_SUV,496,8,2,4,34,No
10001301,Denver,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,130,2,2,8,39,Yes
10001302,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,140,3,2,8,125,No
10001303,Boston,Medical Leave,Female,Extended_Plan,Agents,Sedan_4 Door,180,1,3,8,9,No
10001304,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,208,2,1,2,73,Yes
10001305,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,194,1,1,2,82,No
10001306,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,148,2,1,8,9,No
10001307,Fairfield,Disabled,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,2,1,8,13,Yes
10001308,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,146,6,3,2,52,No
10001309,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,9,3,8,34,No
10001310,Boston,Employed,Male,Extended_Plan,Agents,Sports Car,272,1,2,4,150,Yes
10001311,Boston,Disabled,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,4,2,77,No
10001312,Denver,Employed,Male,Extended_Plan,Website,Luxurious_SUV,446,2,1,3,120,No
10001313,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sports Car,252,2,2,2,69,No
10001314,Tampa,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sports Car,242,5,2,4,47,No
10001315,Denver,Unemployed,Female,Extended_Plan,Agents,SUV,256,5,1,8,129,No
10001316,Fairfield,Employed,Female,Primary_Plan,Website,Coupe_2 Door,128,2,2,8,4,No
10001317,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,3,2,8,39,No
10001318,Boston,Employed,Male,Extended_Plan,Agents,Sports Car,258,1,1,2,86,No
10001319,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,222,6,2,8,0,No
10001320,Indianapolis,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,2,8,0,No
10001321,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,1,2,8,125,No
10001322,Indianapolis,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,164,1,3,2,52,No
10001323,Tampa,Employed,Female,Extended_Plan,Website,Sedan_4 Door,170,4,2,8,22,No
10001324,Denver,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,132,1,1,2,90,No
10001325,Indianapolis,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,214,1,2,2,56,No
10001326,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,158,2,1,2,60,No
10001327,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,154,1,1,8,150,No
10001328,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,130,2,4,2,77,No
10001329,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,146,4,2,8,4,No
10001330,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,222,2,2,8,116,No
10001331,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,182,4,3,2,56,No
10001332,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,138,1,4,8,125,No
10001333,Tampa,Employed,Male,Premium_Plan,Agents,Coupe_2 Door,216,2,3,8,26,No
10001334,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,174,1,3,2,95,No
10001335,Indianapolis,Unemployed,Female,Extended_Plan,Customer_Call_Centre,SUV,272,1,1,8,22,No
10001336,Boston,Disabled,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,1,8,138,No
10001337,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,134,1,2,8,142,No
10001338,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,7,3,8,17,No
10001339,Tampa,Employed,Female,Extended_Plan,Agents,SUV,266,3,2,2,60,No
10001340,Fairfield,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,196,2,4,8,22,No
10001341,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,124,4,2,2,90,No
10001342,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sports Car,226,5,2,4,125,No
10001343,Indianapolis,Medical Leave,Female,Primary_Plan,Agents,Sedan_4 Door,140,4,1,8,0,No
10001344,Denver,Disabled,Female,Extended_Plan,Agents,Sedan_4 Door,180,1,1,8,116,No
10001345,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,1,2,8,43,No
10001346,Tampa,Employed,Female,Extended_Plan,Agents,SUV,254,6,3,8,138,No
10001347,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,172,1,2,8,47,No
10001348,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,198,1,1,2,56,No
10001349,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,3,1,8,34,No
10001350,Denver,Retired,Female,Primary_Plan,Agents,SUV,202,1,1,8,30,Yes
10001351,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,134,6,2,8,125,No
10001352,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,146,8,4,8,9,No
10001353,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,198,1,2,2,69,No
10001354,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,162,1,2,8,0,No
10001355,Boston,Unemployed,Male,Premium_Plan,Agents,Coupe_2 Door,216,1,1,8,30,No
10001356,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,134,5,1,8,9,No
10001357,Tampa,Retired,Male,Extended_Plan,Agents,SUV,266,1,2,8,150,Yes
10001358,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,1,1,8,9,No
10001359,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,148,2,2,2,95,Yes
10001360,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,2,2,8,129,No
10001361,Indianapolis,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,138,2,4,2,73,No
10001362,Boston,Employed,Male,Primary_Plan,Agents,SUV,214,1,4,8,30,No
10001363,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,166,1,1,8,129,No
10001364,Boston,Employed,Female,Extended_Plan,Agents,Luxurious_SUV,478,7,2,2,82,Yes
10001365,Indianapolis,Employed,Male,Extended_Plan,Agents,SUV,270,1,3,8,30,No
10001366,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,8,2,2,82,No
10001367,Boston,Employed,Female,Primary_Plan,Website,SUV,202,3,1,8,30,No
10001368,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,142,1,2,8,17,Yes
10001369,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,8,3,8,103,No
10001370,Indianapolis,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,122,1,1,8,133,No
10001371,Fairfield,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,162,1,3,8,34,No
10001372,Denver,Employed,Male,Primary_Plan,Website,Coupe_2 Door,132,1,2,8,34,No
10001373,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,4,1,8,129,No
10001374,Indianapolis,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,158,7,2,8,22,No
10001375,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,3,2,2,56,No
10001376,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,122,1,2,8,146,No
10001377,Boston,Unemployed,Male,Extended_Plan,Website,Coupe_2 Door,166,5,4,2,52,No
10001378,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,168,1,3,2,77,No
10001379,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,2,1,2,82,No
10001380,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,224,3,4,4,4,No
10001381,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,224,1,2,8,30,No
10001382,Boston,Employed,Male,Primary_Plan,Agents,Sports Car,230,2,3,4,4,No
10001383,Indianapolis,Disabled,Male,Premium_Plan,Direct Branch Contact,Luxurious_SUV,546,9,3,4,4,No
10001384,Fairfield,Unemployed,Male,Extended_Plan,Direct Branch Contact,SUV,256,6,1,8,17,No
10001385,Tampa,Disabled,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,1,1,2,90,No
10001386,Denver,Disabled,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,5,2,8,39,No
10001387,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,9,1,8,103,No
10001388,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,132,1,2,2,56,Yes
10001389,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,216,3,2,8,13,Yes
10001390,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,142,2,2,8,146,No
10001391,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,158,1,1,2,60,Yes
10001392,Tampa,Unemployed,Male,Primary_Plan,Agents,SUV,214,2,3,8,0,No
10001393,Indianapolis,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,8,1,8,22,No
10001394,Boston,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,146,2,1,8,39,Yes
10001395,Fairfield,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,3,8,120,No
10001396,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,192,2,1,8,116,No
10001397,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,2,3,8,17,No
10001398,Fairfield,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,234,2,1,8,103,No
10001399,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,152,2,2,8,47,No
10001400,Boston,Retired,Female,Primary_Plan,Agents,Coupe_2 Door,124,2,1,8,0,Yes
10001401,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,9,3,8,13,No
10001402,Fairfield,Employed,Female,Premium_Plan,Agents,Sports Car,302,4,2,4,47,No
10001403,Denver,Retired,Female,Extended_Plan,Agents,Sedan_4 Door,156,1,2,8,43,Yes
10001404,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,212,2,1,8,146,Yes
10001405,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,3,2,2,60,No
10001406,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,2,2,8,26,Yes
10001407,Fairfield,Medical Leave,Female,Extended_Plan,Website,Sedan_4 Door,190,2,1,2,82,No
10001408,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Luxurious_SUV,426,5,1,3,125,No
10001409,Tampa,Medical Leave,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,1,4,99,Yes
10001410,Denver,Employed,Female,Primary_Plan,Agents,SUV,210,1,4,8,26,No
10001411,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,132,1,1,8,30,Yes
10001412,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,9,1,8,30,No
10001413,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,124,5,2,8,43,No
10001414,Boston,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,1,1,8,146,No
10001415,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,2,2,8,39,No
10001416,Boston,Employed,Male,Extended_Plan,Website,Sedan_4 Door,190,1,2,2,77,No
10001417,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,122,6,1,2,56,No
10001418,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,190,1,2,8,13,Yes
10001419,Boston,Retired,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,2,1,2,82,Yes
10001420,Denver,Retired,Male,Primary_Plan,Direct Branch Contact,SUV,202,2,1,8,13,Yes
10001421,Fairfield,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,6,2,8,133,Yes
10001422,Tampa,Disabled,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,2,2,8,17,Yes
10001423,Fairfield,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,186,1,1,2,64,No
10001424,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,198,1,1,8,34,No
10001425,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,226,2,3,8,116,No
10001426,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,1,4,2,73,No
10001427,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,1,3,2,69,No
10001428,Fairfield,Retired,Female,Extended_Plan,Agents,SUV,256,1,1,8,34,No
10001429,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,148,2,1,8,17,No
10001430,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,1,1,8,30,No
10001431,Boston,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,180,7,1,8,17,No
10001432,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,126,1,1,2,60,No
10001433,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,142,1,3,8,120,No
10001434,Fairfield,Employed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,216,1,1,8,9,No
10001435,Fairfield,Employed,Male,Primary_Plan,Agents,Sports Car,208,2,1,2,60,No
10001436,Fairfield,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,184,1,1,8,103,Yes
10001437,Boston,Medical Leave,Female,Extended_Plan,Agents,Sedan_4 Door,184,2,1,8,17,No
10001438,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,2,8,4,No
10001439,Boston,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,238,6,1,8,116,No
10001440,Indianapolis,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,142,5,2,2,73,No
10001441,Indianapolis,Disabled,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,4,8,47,No
10001442,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,2,1,8,47,No
10001443,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,7,1,8,22,No
10001444,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,2,4,99,Yes
10001445,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,218,4,1,4,22,No
